|M610|102|102,00|A170|1|13d||102|0|||02|102,00||1,68|02|102,00||7,75|112110500000105|010701010000101
|M610|0|          100,00|C170|1|.danfe-tributado||100|un|0|0|1|000|6101|611tb|100|25|25|0|0|0|0|50||100|10|10|01|100,00|0,0000|||1,65|01|100,00|0,0000|||7,6|112110500000105
|M610|0|          120,00|C170|1|.danfe-tributado||120|un|0|0|1|000|6101|611tb|120|25|30|0|0|0|0|50||120|10|12|01|120,00|0,0000|||1,98|01|120,00|0,0000|||9,12|112110500000105
|M610|0|          210,00|C170|1|13t||2|KG|0|0|0|100|6102|6123|210|25|52,5|0|0|0|0|51||0|0|0|01|210,00|0,0000|||3,47|01|210,00|0,0000|||15,96|112110500000105
|M610|0|          101,00|C170|1|13c||1|KG|0|0|0|100|6102|6123|101|25|25,25|0|0|0|0|50||101|8|8,08|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|112110500000105
|M610|0|          104,00|C170|2|13f||1|KG|0|0|0|100|6102|6123|104|25|26|0|0|0|0|51||0|0|0|01|104,00|0,0000|||1,72|01|104,00|0,0000|||7,9|112110500000105
|M610|0|           13,13|C170|3|13ff||1|KG|0|0|0|100|6102|6123|13,13|25|3,28|0|0|0|0|50||13,13|8|1,05|01|13,13|0,0000|||,22|01|13,13|0,0000|||1|112110500000105
|M610|0|          105,00|C170|4|13t||1|KG|0|0|0|100|6102|6123|105|25|26,25|0|0|0|0|51||0|0|0|01|105,00|0,0000|||1,73|01|105,00|0,0000|||7,98|112110500000105
|M610|0|          216,00|C170|5|p2||2|KG|0|0|1|000|6102|6123|216|25|54|0|0|0|0|51||0|0|0|01|216,00|0,0000|||3,56|01|216,00|0,0000|||16,42|112110500000105
|M610|0|          210,00|C170|1|13t||2|KG|0|0|0|100|6102|6123|210|25|52,5|0|0|0|0|51||0|0|0|01|210,00|0,0000|||3,47|01|210,00|0,0000|||15,96|112110500000105
|M610|0|          104,00|C170|2|13f||1|KG|0|0|0|100|6102|6123|104|25|26|0|0|0|0|51||0|0|0|01|104,00|0,0000|||1,72|01|104,00|0,0000|||7,9|112110500000105
|M610|0|           26,26|C170|3|13ff||2|KG|0|0|0|100|6102|6123|26,26|25|6,57|0|0|0|0|50||26,26|8|2,1|01|26,26|0,0000|||,43|01|26,26|0,0000|||2|112110500000105
|M610|0|          216,00|C170|4|p2||2|KG|0|0|1|000|6102|6123|216|25|54|0|0|0|0|51||0|0|0|01|216,00|0,0000|||3,56|01|216,00|0,0000|||16,42|112110500000105
|M610|0|          208,00|C170|1|13f||2|KG|0|0|0|100|6102|6123|208|25|52|0|0|0|0|51||0|0|0|01|208,00|0,0000|||3,43|01|208,00|0,0000|||15,81|112210600000106
|M610|0|    138271603,68|C170|2|13t||123456789|KG|0|0|1|100|6102|6123|138271603,68|25|34567900,92|0|0|0|0|51||0|0|0|01|138271603,68|0,0000|||2281481,46|01|138271603,68|0,0000|||10508641,88|112210600000106
|M610|0|          208,00|C170|1|13F||2|KG|0|0|0|100|6102|611otf|208|25|52|0|0|0|0|51||0|0|0|01|208,00|0,0000|||3,43|01|208,00|0,0000|||15,81|112110500000105
|M610|0|           26,26|C170|2|13FF||2|KG|0|0|0|100|6102|611otf|26,26|25|6,57|0|0|0|0|50||26,26|8|2,1|01|26,26|0,0000|||,43|01|26,26|0,0000|||2|112110500000105
|M610|0|          210,00|C170|3|13T||2|KG|0|0|0|100|6102|611otf|210|25|52,5|0|0|0|0|51||0|0|0|01|210,00|0,0000|||3,47|01|210,00|0,0000|||15,96|112110500000105
|M610|0|         1296,00|C170|4|P2||2|KG|0|0|1|000|6102|611otf|1296|25|324|0|0|0|0|51||0|0|0|01|1296,00|0,0000|||21,38|01|1296,00|0,0000|||98,5|112110500000105
|M610|0|        21000,00|C170|1|13T||200|KG|0|0|0|100|6102|611otf|21000|25|5250|0|0|0|0|51||0|0|0|01|21000,00|0,0000|||346,5|01|21000,00|0,0000|||1596|112110500000105
|M610|0|         8430,00|C170|2|13C||100|KG|0|0|0|100|6102|611otf|8430|25|2107,5|0|0|0|0|50||8430|8|674,4|01|8430,00|0,0000|||139,1|01|8430,00|0,0000|||640,68|112110500000105
|M610|0|           87,53|C170|3|13FF||6,6667|KG|0|0|0|100|6102|611otf|87,53|25|21,88|0|0|0|0|50||87,53|8|7|01|87,53|0,0000|||1,44|01|87,53|0,0000|||6,65|112110500000105
|M610|0|         1296,00|C170|4|P2||2|KG|0|0|1|000|6102|611otf|1296|25|324|0|0|0|0|51||0|0|0|01|1296,00|0,0000|||21,38|01|1296,00|0,0000|||98,5|112110500000105
|M610|0|          250,00|C170|1|13t||25|KG|0|0|0|100|5201|53134|250|17|42,5|0|0|0|0|51||0|0|0|01|250,00|0,0000|||4,13|01|250,00|0,0000|||19|
|M610|0|          250,00|C170|1|13t||25|KG|0|0|0|100|5201|53134|250|17|42,5|0|0|0|0|51||0|0|0|01|250,00|0,0000|||4,13|01|250,00|0,0000|||19|
|M610|0|          101,00|C170|1|13c||1|KG|0|0|0|100|6101|611rfa|101|25|25,25|0|0|0|0|52||0|0|0|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|
|M610|0|          101,00|C170|1|13c||1|KG|0|0|0|100|6102|6123|101|25|25,25|0|0|0|0|50||101|8|8,08|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|112210600000106
|M610|0|           23,45|C170|2|13cc||1|PC|0|0|0|000|6102|6123|23,45|25|5,86|0|0|0|0|51||0|0|0|01|23,45|0,0000|||,39|01|23,45|0,0000|||1,78|112210600000106
|M610|0|          104,00|C170|3|13f||1|KG|0|0|0|100|6102|6123|104|25|26|0|0|0|0|51||0|0|0|01|104,00|0,0000|||1,72|01|104,00|0,0000|||7,9|112210600000106
|M610|0|          102,00|C170|4|13d||1|pc|0|0|0|100|6102|6123|102|25|25,5|0|0|0|0|51||0|0|0|02|102,00|0,0000|||1,68|02|102,00|0,0000|||7,75|112210600000106
|M610|0|           13,13|C170|5|13ff||1|KG|0|0|0|100|6102|6123|13,13|25|3,28|0|0|0|0|50||13,13|8|1,05|01|13,13|0,0000|||,22|01|13,13|0,0000|||1|112210600000106
|M610|0|          105,00|C170|6|13t||1|KG|0|0|0|100|6102|6123|105|25|26,25|0|0|0|0|51||0|0|0|01|105,00|0,0000|||1,73|01|105,00|0,0000|||7,98|112210600000106
|M610|0|          102,00|C170|7|ref||1|KG|0|0|0|000|6102|6123|102|25|25,5|0|0|0|0|51||0|0|0|01|102,00|0,0000|||1,68|01|102,00|0,0000|||7,75|112210600000106
|M610|0|          107,00|C170|8|p1||1|KG|0|0|0|000|6102|6123|107|25|26,75|0|0|0|0|51||0|0|0|01|107,00|0,0000|||1,77|01|107,00|0,0000|||8,13|112210600000106
|M610|0|          108,00|C170|9|p2||1|KG|0|0|1|000|6102|6123|108|25|27|0|0|0|0|51||0|0|0|01|108,00|0,0000|||1,78|01|108,00|0,0000|||8,21|112210600000106
|M610|0|          109,00|C170|10|p3||1|KG|0|0|0|000|6102|6123|109|25|27,26|0|0|0|0|51||0|0|0|01|109,00|0,0000|||1,8|01|109,00|0,0000|||8,28|112210600000106
|M610|0|          202,00|C170|1|13C||2|KG|0|0|0|100|6102|6123|202|25|50,5|0|0|0|0|50||202|8|16,16|01|202,00|0,0000|||3,33|01|202,00|0,0000|||15,35|112110500000105
|M610|0|          210,00|C170|2|13T||2|KG|0|0|0|100|6102|6123|210|25|52,5|0|0|0|0|51||0|0|0|01|210,00|0,0000|||3,47|01|210,00|0,0000|||15,96|112110500000105
|M610|0|          257,10|C170|3|13T||2|KG|0|0|0|100|6102|6123|257,1|25|64,28|0|0|0|0|51||0|0|0|01|257,10|0,0000|||4,24|01|257,10|0,0000|||19,54|112110500000105
|M610|0|          346,66|C170|1|13F||3,3333|KG|0|0|0|100|6102|611otf|346,66|25|86,67|0|0|0|0|51||0|0|0|01|346,66|0,0000|||5,72|01|346,66|0,0000|||26,35|112110500000105
|M610|0|        21000,00|C170|2|13T||200|KG|0|0|0|100|6102|611otf|21000|25|5250|0|0|0|0|51||0|0|0|01|21000,00|0,0000|||346,5|01|21000,00|0,0000|||1596|112110500000105
|M610|0|         8430,00|C170|3|13C||100|KG|0|0|0|100|6102|611otf|8430|25|2107,5|0|0|0|0|50||8430|8|674,4|01|8430,00|0,0000|||139,1|01|8430,00|0,0000|||640,68|112110500000105
|M610|0|          202,00|C170|1|13C||2|KG|0|0|0|100|6102|611otf|202|25|50,5|0|0|0|0|50||202|8|16,16|01|202,00|0,0000|||3,33|01|202,00|0,0000|||15,35|112110500000105
