|M410|1500||C170|1|40f||1|KG|1500|0|1|010|6403|611st|1500|25|375|1500|0|150|0|52||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|
|M410|300||C170|1|40t||3|KG|300|0|1|141|7101|711a|0|0|0|0|0|0|0|51||300|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|
|M410|2455,2||C170|1|DD|CABINE DE PINTURA - CP 3805/000|1|pc|2455,2|0|1|040|5551|5911|0|0|0|0|0|0|0|52||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5400201
|M410|2455,2||C170|2|DD|CABINE DE PINTURA - CP 8785/000|1|pc|2455,2|0|1|040|5551|5911|0|0|0|0|0|0|0|52||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5400201
|M410|613,8||C170|3|DD|CABINE DE PINTURA - CP 3805/002|1|pc|613,8|0|1|040|5551|5911|0|0|0|0|0|0|0|52||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5400201
|M410|613,8||C170|4|DD|CABINE DE PINTURA - CP 8785/002|1|pc|613,8|0|1|040|5551|5911|0|0|0|0|0|0|0|52||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5400201
|M410|5900||C170|1|DD|RELÓGIO BULOVA|4|pc|5900|0|1|000|5949|59916|5900|18|1062|0|0|0|0|52||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|
|M410|7692,22||C170|1|64.31.335-5||196|pc|7692,22|0|1|040|6109|611ZFM|0|0|0|0|0|0|0|51||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5111101
|M410|10639,61||C170|2|50.00.054-0||324|pc|10639,61|0|1|040|6109|611ZFM|0|0|0|0|0|0|0|51||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5111101
|M410|30301,5||C170|3|50.00.055-9||386|pc|30301,5|0|1|040|6109|611ZFM|0|0|0|0|0|0|0|51||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5111101
|M410|10526,26||C170|4|50.00.058-3||118|pc|10526,26|0|1|040|6109|611ZFM|0|0|0|0|0|0|0|51||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5111101
|M410|4863,57||C170|5|50.00.059-1||52|pc|4863,57|0|1|040|6109|611ZFM|0|0|0|0|0|0|0|51||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5111101
|M410|31426,11||C170|1|50.00.059-1||336|pc|31426,11|0|1|040|6109|611ZFM|0|0|0|0|0|0|0|51||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5111101
|M410|3918,16||C170|2|06.01.655-3||94|pc|3918,16|0|1|040|6109|611ZFM|0|0|0|0|0|0|0|51||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5111101
|M410|2510,6||C170|1|61.21.107-1||5|pc|2510,6|0|1|040|6501|686131|0|0|0|0|0|0|0|51||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|5111102
|M410|1000||C170|1|DD||1|pc|1000|0|1|041|7101|711a|0|0|0|0|0|0|0|50||1000|10|100|08|0,00|0,0000|||0|08|0,00|0,0000|||0|112110500000105
|M410|1000||C170|1|40c||1|KG|1000|0|1|041|7101|711a|0|0|0|0|0|0|0|52||0|10|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|112110500000105
|M410|1000||C170|1|13f||1|KG|1000|0|1|141|7101|711a|0|0|0|0|0|0|0|53||0|0|0|08|0,00|0,0000|||0|08|0,00|0,0000|||0|112110500000105
